"OrderID","CustomerID","EmployeeID","OrderDate","RequiredDate","ShippedDate","ShipVia","Freight","ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry"
"10660","HUNGC","8","2015-09-08 03:00:00","2015-10-06 00:00:00","2015-10-15 00:00:00","1","111.29000","Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgi","OR","97827","USA"
"10661","HUNGO","7","2015-09-09 14:00:00","2015-10-07 00:00:00","2015-09-15 00:00:00","3","17.55000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"10662","LONEP","3","2015-09-09 22:00:00","2015-10-07 00:00:00","2015-09-18 00:00:00","2","1.28000","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
"10663","BONAP","2","2015-09-10 12:00:00","2015-09-24 00:00:00","2015-10-03 00:00:00","2","113.15000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10664","FURIB","1","2015-09-10 12:00:00","2015-10-08 00:00:00","2015-09-19 00:00:00","3","1.27000","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa",NULL,"1675","Portugal"
"10665","LONEP","1","2015-09-11 06:00:00","2015-10-09 00:00:00","2015-09-17 00:00:00","2","26.31000","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
"10666","RICSU","7","2015-09-12 12:00:00","2015-10-10 00:00:00","2015-09-22 00:00:00","2","232.42000","Richter Supermarkt","Starenweg 5","GenËve",NULL,"1204","Switzerland"
"10667","ERNSH","7","2015-09-12 21:00:00","2015-10-10 00:00:00","2015-09-19 00:00:00","1","78.09000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10668","WANDK","1","2015-09-15 14:00:00","2015-10-13 00:00:00","2015-09-23 00:00:00","2","47.22000","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany"
"10669","SIMOB","2","2015-09-15 22:00:00","2015-10-13 00:00:00","2015-09-22 00:00:00","1","24.39000","Simons bistro","VinbÊltet 34","Kobenhav",NULL,"1734","Denmark"
"10670","FRANK","4","2015-09-16 09:00:00","2015-10-14 00:00:00","2015-09-18 00:00:00","1","203.48000","Frankenversand","Berliner Platz 43","M¸nche",NULL,"80805","Germany"
"10671","FRANR","1","2015-09-17 06:00:00","2015-10-15 00:00:00","2015-09-24 00:00:00","1","30.34000","France restauratio","54, rue Royale","Nantes",NULL,"44000","France"
"10672","BERGS","9","2015-09-17 13:00:00","2015-10-01 00:00:00","2015-09-26 00:00:00","2","95.75000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10673","WILMK","2","2015-09-18 08:00:00","2015-10-16 00:00:00","2015-09-19 00:00:00","1","22.76000","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland"
"10674","ISLAT","4","2015-09-18 17:00:00","2015-10-16 00:00:00","2015-09-30 00:00:00","2","0.90000","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
"10675","FRANK","5","2015-09-19 06:00:00","2015-10-17 00:00:00","2015-09-23 00:00:00","2","31.85000","Frankenversand","Berliner Platz 43","M¸nche",NULL,"80805","Germany"
"10676","TORTU","2","2015-09-22 10:00:00","2015-10-20 00:00:00","2015-09-29 00:00:00","2","2.01000","Tortuga Restaurante","Avda. Azteca 123","MÈxico D.F.",NULL,"05033","Mexico"
"10677","ANTO","1","2015-09-22 20:00:00","2015-10-20 00:00:00","2015-09-26 00:00:00","3","4.03000","Antonio Moreno TaquerÌa","Mataderos  2312","MÈxico D.F.",NULL,"05023","Mexico"
"10678","SAVEA","7","2015-09-23 20:00:00","2015-10-21 00:00:00","2015-10-16 00:00:00","3","388.98000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10679","BLONP","8","2015-09-23 19:00:00","2015-10-21 00:00:00","2015-09-30 00:00:00","3","27.94000","Blondel pËre et fils","24, place KlÈber","Strasbourg",NULL,"67000","France"
"10680","OLDWO","1","2015-09-24 16:00:00","2015-10-22 00:00:00","2015-09-26 00:00:00","1","26.61000","Old World Delicatesse","2743 Bering St.","Anchorage","AK","99508","USA"
"10681","GREAL","3","2015-09-25 00:00:00","2015-10-23 00:00:00","2015-09-30 00:00:00","3","76.13000","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
"10682","ANTO","3","2015-09-25 04:00:00","2015-10-23 00:00:00","2015-10-01 00:00:00","2","36.13000","Antonio Moreno TaquerÌa","Mataderos  2312","MÈxico D.F.",NULL,"05023","Mexico"
"10683","DUMO","2","2015-09-26 18:00:00","2015-10-24 00:00:00","2015-10-01 00:00:00","1","4.40000","Du monde entier","67, rue des Cinquante Otages","Nantes",NULL,"44000","France"
"10684","OTTIK","3","2015-09-26 01:00:00","2015-10-24 00:00:00","2015-09-30 00:00:00","1","145.63000","Ottilies K‰selade","Mehrheimerstr. 369","Kˆl",NULL,"50739","Germany"
"10685","GOURL","4","2015-09-29 00:00:00","2015-10-13 00:00:00","2015-10-03 00:00:00","2","33.75000","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"10686","PICCO","2","2015-09-30 00:00:00","2015-10-28 00:00:00","2015-10-08 00:00:00","1","96.50000","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria"
"10687","HUNGO","9","2015-09-30 00:00:00","2015-10-28 00:00:00","2015-10-30 00:00:00","2","296.43000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"10688","VAFFE","4","2015-10-01 10:00:00","2015-10-15 00:00:00","2015-10-07 00:00:00","2","299.09000","Vaffeljernet","Smagsloget 45","≈rhus",NULL,"8200","Denmark"
"10689","BERGS","1","2015-10-01 06:00:00","2015-10-29 00:00:00","2015-10-07 00:00:00","2","13.42000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10690","HANAR","1","2015-10-02 04:00:00","2015-10-30 00:00:00","2015-10-03 00:00:00","1","15.80000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10691","QUICK","2","2015-10-03 14:00:00","2015-11-14 00:00:00","2015-10-22 00:00:00","2","810.05000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10692","ALFKI","4","2015-10-03 05:00:00","2015-10-31 00:00:00","2015-10-13 00:00:00","2","61.02000","Alfred's Futterkiste","Obere Str. 57","Berli",NULL,"12209","Germany"
"10693","WHITC","3","2015-10-06 05:00:00","2015-10-20 00:00:00","2015-10-10 00:00:00","3","139.34000","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"10694","QUICK","8","2015-10-06 10:00:00","2015-11-03 00:00:00","2015-10-09 00:00:00","3","398.36000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10695","WILMK","7","2015-10-07 08:00:00","2015-11-18 00:00:00","2015-10-14 00:00:00","1","16.72000","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland"
"10696","WHITC","8","2015-10-08 00:00:00","2015-11-19 00:00:00","2015-10-14 00:00:00","3","102.55000","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"10697","LINOD","3","2015-10-08 04:00:00","2015-11-05 00:00:00","2015-10-14 00:00:00","1","45.52000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10698","ERNSH","4","2015-10-09 14:00:00","2015-11-06 00:00:00","2015-10-17 00:00:00","1","272.47000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10699","MORGK","3","2015-10-09 05:00:00","2015-11-06 00:00:00","2015-10-13 00:00:00","3","0.58000","Morgenstern Gesundkost","Heerstr. 22","Leipzig",NULL,"04179","Germany"
"10700","SAVEA","3","2015-10-10 19:00:00","2015-11-07 00:00:00","2015-10-16 00:00:00","1","65.10000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10701","HUNGO","6","2015-10-13 00:00:00","2015-10-27 00:00:00","2015-10-15 00:00:00","3","220.31000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"10702","ALFKI","4","2015-10-13 19:00:00","2015-11-24 00:00:00","2015-10-21 00:00:00","1","23.94000","Alfred's Futterkiste","Obere Str. 57","Berli",NULL,"12209","Germany"
"10703","FOLKO","6","2015-10-14 16:00:00","2015-11-11 00:00:00","2015-10-20 00:00:00","2","152.30000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10704","QUEE","6","2015-10-14 18:00:00","2015-11-11 00:00:00","2015-11-07 00:00:00","1","4.78000","Queen Cozinha","Alameda dos Can‡rios, 891","Sao Paulo","SP","05487-020","Brazil"
"10705","HILAA","9","2015-10-15 19:00:00","2015-11-12 00:00:00","2015-11-18 00:00:00","2","3.52000","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San CristÛbal","T·chira","5022","Venezuela"
"10706","OLDWO","8","2015-10-16 15:00:00","2015-11-13 00:00:00","2015-10-21 00:00:00","3","135.63000","Old World Delicatesse","2743 Bering St.","Anchorage","AK","99508","USA"
"10707","AROUT","4","2015-10-16 06:00:00","2015-10-30 00:00:00","2015-10-23 00:00:00","3","21.74000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10708","THEBI","6","2015-10-17 11:00:00","2015-11-28 00:00:00","2015-11-05 00:00:00","2","2.96000","The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA"
"10709","GOURL","1","2015-10-17 13:00:00","2015-11-14 00:00:00","2015-11-20 00:00:00","3","210.80000","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"10710","FRANS","1","2015-10-20 10:00:00","2015-11-17 00:00:00","2015-10-23 00:00:00","1","4.98000","Franchi S.p.A.","Via Monte Bianco 34","Torino",NULL,"10100","Italy"
"10711","SAVEA","5","2015-10-21 03:00:00","2015-12-02 00:00:00","2015-10-29 00:00:00","2","52.41000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10712","HUNGO","3","2015-10-21 10:00:00","2015-11-18 00:00:00","2015-10-31 00:00:00","1","89.93000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"10713","SAVEA","1","2015-10-22 00:00:00","2015-11-19 00:00:00","2015-10-24 00:00:00","1","167.05000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10714","SAVEA","5","2015-10-22 03:00:00","2015-11-19 00:00:00","2015-10-27 00:00:00","3","24.49000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10715","BONAP","3","2015-10-23 14:00:00","2015-11-06 00:00:00","2015-10-29 00:00:00","1","63.20000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10716","RANCH","4","2015-10-24 05:00:00","2015-11-21 00:00:00","2015-10-27 00:00:00","2","22.57000","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina"
"10717","FRANK","1","2015-10-24 04:00:00","2015-11-21 00:00:00","2015-10-29 00:00:00","2","59.25000","Frankenversand","Berliner Platz 43","M¸nche",NULL,"80805","Germany"
"10718","KOENE","1","2015-10-27 10:00:00","2015-11-24 00:00:00","2015-10-29 00:00:00","3","170.88000","Kˆniglich Esse","Maubelstr. 90","Brandenburg",NULL,"14776","Germany"
"10719","LETSS","8","2015-10-27 17:00:00","2015-11-24 00:00:00","2015-11-05 00:00:00","2","51.44000","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
"10720","QUEDE","8","2015-10-28 17:00:00","2015-11-11 00:00:00","2015-11-05 00:00:00","2","9.53000","Que DelÌcia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil"
"10721","QUICK","5","2015-10-29 08:00:00","2015-11-26 00:00:00","2015-10-31 00:00:00","3","48.92000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10722","SAVEA","8","2015-10-29 03:00:00","2015-12-10 00:00:00","2015-11-04 00:00:00","1","74.58000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10723","WHITC","3","2015-10-30 22:00:00","2015-11-27 00:00:00","2015-11-25 00:00:00","1","21.72000","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"10724","MEREP","8","2015-10-30 05:00:00","2015-12-11 00:00:00","2015-11-05 00:00:00","2","57.75000","MËre Paillarde","43 rue St. Laurent","MontrÈal","QuÈbec","H1J 1C3","Canada"
"10725","FAMIA","4","2015-10-31 00:00:00","2015-11-28 00:00:00","2015-11-05 00:00:00","3","10.83000","Familia Arquibaldo","Rua OrÛs, 92","Sao Paulo","SP","05442-030","Brazil"
"10726","EASTC","4","2015-11-03 05:00:00","2015-11-17 00:00:00","2015-12-05 00:00:00","1","16.56000","Eastern Connectio","35 King George","Londo",NULL,"WX3 6FW","UK"
"10727","REGGC","2","2015-11-03 20:00:00","2015-12-01 00:00:00","2015-12-05 00:00:00","1","89.90000","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy"
"10728","QUEE","4","2015-11-04 16:00:00","2015-12-02 00:00:00","2015-11-11 00:00:00","2","58.33000","Queen Cozinha","Alameda dos Can‡rios, 891","Sao Paulo","SP","05487-020","Brazil"
"10729","LINOD","8","2015-11-04 20:00:00","2015-12-16 00:00:00","2015-11-14 00:00:00","3","141.06000","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
"10730","BONAP","5","2015-11-05 07:00:00","2015-12-03 00:00:00","2015-11-14 00:00:00","1","20.12000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10731","CHOPS","7","2015-11-06 13:00:00","2015-12-04 00:00:00","2015-11-14 00:00:00","1","96.65000","Chop-suey Chinese","Hauptstr. 31","Ber",NULL,"3012","Switzerland"
"10732","BONAP","3","2015-11-06 15:00:00","2015-12-04 00:00:00","2015-11-07 00:00:00","1","16.97000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10733","BERGS","1","2015-11-07 02:00:00","2015-12-05 00:00:00","2015-11-10 00:00:00","3","110.11000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10734","GOURL","2","2015-11-07 05:00:00","2015-12-05 00:00:00","2015-11-12 00:00:00","3","1.63000","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"10735","LETSS","6","2015-11-10 20:00:00","2015-12-08 00:00:00","2015-11-21 00:00:00","2","45.97000","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA"
"10736","HUNGO","9","2015-11-11 05:00:00","2015-12-09 00:00:00","2015-11-21 00:00:00","2","44.10000","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland"
"10737","VINET","2","2015-11-11 13:00:00","2015-12-09 00:00:00","2015-11-18 00:00:00","2","7.79000","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",NULL,"51100","France"
"10738","SPECD","2","2015-11-12 03:00:00","2015-12-10 00:00:00","2015-11-18 00:00:00","1","2.91000","SpÈcialitÈs du monde","25, rue Lauristo","Paris",NULL,"75016","France"
"10739","VINET","3","2015-11-12 10:00:00","2015-12-10 00:00:00","2015-11-17 00:00:00","3","11.08000","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims",NULL,"51100","France"
"10740","WHITC","4","2015-11-13 16:00:00","2015-12-11 00:00:00","2015-11-25 00:00:00","2","81.88000","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
"10741","AROUT","4","2015-11-14 10:00:00","2015-11-28 00:00:00","2015-11-18 00:00:00","3","10.96000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10742","BOTTM","3","2015-11-14 12:00:00","2015-12-12 00:00:00","2015-11-18 00:00:00","3","243.73000","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawasse","BC","T2F 8M4","Canada"
"10743","AROUT","1","2015-11-17 18:00:00","2015-12-15 00:00:00","2015-11-21 00:00:00","2","23.72000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10744","VAFFE","6","2015-11-17 08:00:00","2015-12-15 00:00:00","2015-11-24 00:00:00","1","69.19000","Vaffeljernet","Smagsloget 45","≈rhus",NULL,"8200","Denmark"
"10745","QUICK","9","2015-11-18 08:00:00","2015-12-16 00:00:00","2015-11-27 00:00:00","1","3.52000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10746","CHOPS","1","2015-11-19 10:00:00","2015-12-17 00:00:00","2015-11-21 00:00:00","3","31.43000","Chop-suey Chinese","Hauptstr. 31","Ber",NULL,"3012","Switzerland"
"10747","PICCO","6","2015-11-19 12:00:00","2015-12-17 00:00:00","2015-11-26 00:00:00","1","117.33000","Piccolo und mehr","Geislweg 14","Salzburg",NULL,"5020","Austria"
"10748","SAVEA","3","2015-11-20 14:00:00","2015-12-18 00:00:00","2015-11-28 00:00:00","1","232.55000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10749","ISLAT","4","2015-11-20 00:00:00","2015-12-18 00:00:00","2015-12-19 00:00:00","2","61.53000","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
"10750","WARTH","9","2015-11-21 16:00:00","2015-12-19 00:00:00","2015-11-24 00:00:00","1","79.30000","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland"
"10751","RICSU","3","2015-11-24 03:00:00","2015-12-22 00:00:00","2015-12-03 00:00:00","3","130.79000","Richter Supermarkt","Starenweg 5","GenËve",NULL,"1204","Switzerland"
"10752","NORTS","2","2015-11-24 22:00:00","2015-12-22 00:00:00","2015-11-28 00:00:00","3","1.39000","North/South","South House 300 Queensbridge","Londo",NULL,"SW7 1RZ","UK"
"10753","FRANS","3","2015-11-25 07:00:00","2015-12-23 00:00:00","2015-11-27 00:00:00","1","7.70000","Franchi S.p.A.","Via Monte Bianco 34","Torino",NULL,"10100","Italy"
"10754","MAGAA","6","2015-11-25 03:00:00","2015-12-23 00:00:00","2015-11-27 00:00:00","3","2.38000","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy"
"10755","BONAP","4","2015-11-26 03:00:00","2015-12-24 00:00:00","2015-11-28 00:00:00","2","16.71000","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France"
"10756","SPLIR","8","2015-11-27 20:00:00","2015-12-25 00:00:00","2015-12-02 00:00:00","2","73.21000","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
"10757","SAVEA","6","2015-11-27 02:00:00","2015-12-25 00:00:00","2015-12-15 00:00:00","1","8.19000","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
"10758","RICSU","3","2015-11-28 11:00:00","2015-12-26 00:00:00","2015-12-04 00:00:00","3","138.17000","Richter Supermarkt","Starenweg 5","GenËve",NULL,"1204","Switzerland"
"10759","ANATR","3","2015-11-28 06:00:00","2015-12-26 00:00:00","2015-12-12 00:00:00","3","11.99000","Ana Trujillo Emparedados y helados","Avda. de la ConstituciÛn 2222","MÈxico D.F.",NULL,"05021","Mexico"
"10760","MAISD","4","2015-12-01 17:00:00","2015-12-29 00:00:00","2015-12-10 00:00:00","1","155.64000","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium"
"10761","RATTC","5","2015-12-02 08:00:00","2015-12-30 00:00:00","2015-12-08 00:00:00","2","18.66000","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
"10762","FOLKO","3","2015-12-02 00:00:00","2015-12-30 00:00:00","2015-12-09 00:00:00","1","328.74000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10763","FOLIG","3","2015-12-03 05:00:00","2015-12-31 00:00:00","2015-12-08 00:00:00","3","37.35000","Folies gourmandes","184, chaussÈe de Tournai","Lille",NULL,"59000","France"
"10764","ERNSH","6","2015-12-03 12:00:00","2015-12-31 00:00:00","2015-12-08 00:00:00","3","145.45000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10765","QUICK","3","2015-12-04 10:00:00","2016-01-01 00:00:00","2015-12-09 00:00:00","3","42.74000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10766","OTTIK","4","2015-12-05 02:00:00","2016-01-02 00:00:00","2015-12-09 00:00:00","1","157.55000","Ottilies K‰selade","Mehrheimerstr. 369","Kˆl",NULL,"50739","Germany"
"10767","SUPRD","4","2015-12-05 22:00:00","2016-01-02 00:00:00","2015-12-15 00:00:00","3","1.59000","SuprÍmes dÈlices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium"
"10768","AROUT","3","2015-12-08 20:00:00","2016-01-05 00:00:00","2015-12-15 00:00:00","2","146.32000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10769","VAFFE","3","2015-12-08 19:00:00","2016-01-05 00:00:00","2015-12-12 00:00:00","1","65.06000","Vaffeljernet","Smagsloget 45","≈rhus",NULL,"8200","Denmark"
"10770","HANAR","8","2015-12-09 03:00:00","2016-01-06 00:00:00","2015-12-17 00:00:00","3","5.32000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10771","ERNSH","9","2015-12-10 12:00:00","2016-01-07 00:00:00","2016-01-02 00:00:00","2","11.19000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10772","LEHMS","3","2015-12-10 12:00:00","2016-01-07 00:00:00","2015-12-19 00:00:00","2","91.28000","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany"
"10773","ERNSH","1","2015-12-11 05:00:00","2016-01-08 00:00:00","2015-12-16 00:00:00","3","96.43000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10774","FOLKO","4","2015-12-11 11:00:00","2015-12-25 00:00:00","2015-12-12 00:00:00","1","48.20000","Folk och f‰ HB","≈kergatan 24","Br‰cke",NULL,"S-844 67","Swede"
"10775","THECR","7","2015-12-12 13:00:00","2016-01-09 00:00:00","2015-12-26 00:00:00","1","20.25000","The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA"
"10776","ERNSH","1","2015-12-15 19:00:00","2016-01-12 00:00:00","2015-12-18 00:00:00","3","351.53000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10777","GOURL","7","2015-12-15 08:00:00","2015-12-29 00:00:00","2016-01-21 00:00:00","2","3.01000","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"10778","BERGS","3","2015-12-16 07:00:00","2016-01-13 00:00:00","2015-12-24 00:00:00","1","6.79000","Berglunds snabbkˆp","Berguvsv‰gen  8","LuleÂ",NULL,"S-958 22","Swede"
"10779","MORGK","3","2015-12-16 04:00:00","2016-01-13 00:00:00","2016-01-14 00:00:00","2","58.13000","Morgenstern Gesundkost","Heerstr. 22","Leipzig",NULL,"04179","Germany"
"10780","LILAS","2","2015-12-16 22:00:00","2015-12-30 00:00:00","2015-12-25 00:00:00","1","42.13000","LILA-Supermercado","Carrera 52 con Ave. BolÌvar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
"10781","WARTH","2","2015-12-17 02:00:00","2016-01-14 00:00:00","2015-12-19 00:00:00","3","73.16000","Wartian Herkku","Torikatu 38","Oulu",NULL,"90110","Finland"
"10782","CACTU","9","2015-12-17 13:00:00","2016-01-14 00:00:00","2015-12-22 00:00:00","3","1.10000","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina"
"10783","HANAR","4","2015-12-18 15:00:00","2016-01-15 00:00:00","2015-12-19 00:00:00","2","124.98000","Hanari Carnes","Rua do PaÁo, 67","Rio de Janeiro","RJ","05454-876","Brazil"
"10784","MAGAA","4","2015-12-18 04:00:00","2016-01-15 00:00:00","2015-12-22 00:00:00","3","70.09000","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy"
"10785","GROSR","1","2015-12-18 11:00:00","2016-01-15 00:00:00","2015-12-24 00:00:00","3","1.51000","GROSELLA-Restaurante","5™ Ave. Los Palos Grandes","Caracas","DF","1081","Venezuela"
"10786","QUEE","8","2015-12-19 16:00:00","2016-01-16 00:00:00","2015-12-23 00:00:00","1","110.87000","Queen Cozinha","Alameda dos Can‡rios, 891","Sao Paulo","SP","05487-020","Brazil"
"10787","LAMAI","2","2015-12-19 07:00:00","2016-01-02 00:00:00","2015-12-26 00:00:00","1","249.93000","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France"
"10788","QUICK","1","2015-12-22 01:00:00","2016-01-19 00:00:00","2016-01-19 00:00:00","2","42.70000","QUICK-Stop","Taucherstraﬂe 10","Cunewalde",NULL,"01307","Germany"
"10789","FOLIG","1","2015-12-22 21:00:00","2016-01-19 00:00:00","2015-12-31 00:00:00","2","100.60000","Folies gourmandes","184, chaussÈe de Tournai","Lille",NULL,"59000","France"
"10790","GOURL","6","2015-12-22 17:00:00","2016-01-19 00:00:00","2015-12-26 00:00:00","1","28.23000","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
"10791","FRANK","6","2015-12-23 12:00:00","2016-01-20 00:00:00","2016-01-01 00:00:00","2","16.85000","Frankenversand","Berliner Platz 43","M¸nche",NULL,"80805","Germany"
"10792","WOLZA","1","2015-12-23 11:00:00","2016-01-20 00:00:00","2015-12-31 00:00:00","3","23.79000","Wolski Zajazd","ul. Filtrowa 68","Warszawa",NULL,"01-012","Poland"
"10793","AROUT","3","2015-12-24 21:00:00","2016-01-21 00:00:00","2016-01-08 00:00:00","3","4.52000","Around the Hor","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
"10794","QUEDE","6","2015-12-24 03:00:00","2016-01-21 00:00:00","2016-01-02 00:00:00","1","21.49000","Que DelÌcia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil"
"10795","ERNSH","8","2015-12-24 11:00:00","2016-01-21 00:00:00","2016-01-20 00:00:00","2","126.66000","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria"
"10796","HILAA","3","2015-12-25 16:00:00","2016-01-22 00:00:00","2016-01-14 00:00:00","1","26.52000","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San CristÛbal","T·chira","5022","Venezuela"
"10797","DRACD","7","2015-12-25 14:00:00","2016-01-22 00:00:00","2016-01-05 00:00:00","2","33.35000","Drachenblut Delikatesse","Walserweg 21","Aache",NULL,"52066","Germany"
"10798","ISLAT","2","2015-12-26 12:00:00","2016-01-23 00:00:00","2016-01-05 00:00:00","1","2.33000","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
"10799","KOENE","9","2015-12-26 14:00:00","2016-02-06 00:00:00","2016-01-05 00:00:00","3","30.76000","Kˆniglich Esse","Maubelstr. 90","Brandenburg",NULL,"14776","Germany"
